id,facility_id,facility_type,year,input,input_value_tonnes,output,output_value_tonnes,grade_ppm,recovery_rate,amount_sold_tonnes,metal_payable_tonnes,incl_purchased,reporting_period,source_id,comment
314,COM00078.00,Refinery,2017,,,Coke,2628000,,,,,,,det_1611,
315,COM00078.00,Refinery,2018,,,Coke,3191000,,,,,,,det_1611,
316,COM00079.00,Smelter,2008,,,Crude steel,3400000,,,,,,,det_1679,
317,COM00079.00,Smelter,2009,,,Crude steel,2600000,,,,,,,det_1678,
318,COM00079.00,Smelter,2010,,,Crude steel,3900000,,,,,,,det_1677,
319,COM00079.00,Smelter,2011,,,Crude steel,3900000,,,,,,,det_1676,
320,COM00079.00,Smelter,2012,,,Crude steel,2900000,,,,,,,det_1675,
321,COM00079.00,Smelter,2013,,,Crude steel,3500000,,,,,,,det_1607,
322,COM00079.00,Smelter,2014,,,Crude steel,4099999.9999999995,,,,,,,det_1674,3.3+0.8
323,COM00079.00,Smelter,2015,,,Crude steel,4700000,,,,,,,det_1673,
324,COM00079.00,Smelter,2016,,,Crude steel,4200000,,,,,,,det_1672,
325,COM00079.00,Smelter,2017,,,Crude steel,4700000,,,,,,,det_1671,
326,COM00079.00,Smelter,2018,,,Crude steel,4800000,,,,,,,det_1670,
327,COM00079.00,Smelter,2019,,,Crude steel,4200000,,,,,,,det_1606,
328,COM00081.00,Smelter,2009,,,Crude steel,4600000,,,,,,,det_1616,
329,COM00081.00,Smelter,2010,,,Crude steel,5700000,,,,,,,det_1697,
330,COM00081.00,Smelter,2011,,,Crude steel,5577500,,,,,,,det_1696,0.388*14375
331,COM00081.00,Smelter,2012,,,Crude steel,4589000,,,,,,,det_1695,
332,COM00081.00,Refinery,2013,,,Coke,1325000,,,,,,,det_1613,
333,COM00081.00,Smelter,2013,,,Crude steel,4460760,,,,,,,det_1613,0.36*12391
334,COM00081.00,Refinery,2014,,,Coke,1169000,,,,,,,det_1613,
335,COM00081.00,Smelter,2014,,,Crude steel,3589950,,,,,,,det_1613,0.39*9205
336,COM00081.00,Refinery,2015,,,Coke,1237000,,,,,,,det_1613,
337,COM00081.00,Smelter,2015,,,Crude steel,3220980,,,,,,,det_1613,0.42*7669
338,COM00081.00,Refinery,2016,,,Coke,1166000,,,,,,,det_1611,
339,COM00081.00,Smelter,2016,,,Crude steel,3705000,,,,,,,det_1611,
340,COM00081.00,Refinery,2017,,,Coke,1279000,,,,,,,det_1611,
341,COM00081.00,Smelter,2017,,,Crude steel,4265000,,,,,,,det_1611,
342,COM00081.00,Refinery,2018,,,Coke,1253000,,,,,,,det_1611,
343,COM00081.00,Smelter,2018,,,Crude steel,4082000,,,,,,,det_1611,
344,COM00081.00,Smelter,2019,,,Crude steel,4016000,,,,,,,det_1694,
345,COM00089.00,Smelter,2007,Copper Concentrate,931000,Copper cathode,156000,182000,,,,no,,det_1158,
346,COM00089.00,Smelter,2007,Copper Concentrate,163000,Copper cathode,35000,267000,,,,yes,,det_1158,
347,COM00089.00,Smelter,2007,Copper Concentrate,112000,Copper cathode,37000,273999.99999999994,,,,yes,,det_1158,
348,COM00089.00,Smelter,2007,Zinc Concentrate,137000,Zinc metal,45000,438000,,,,no,,det_1158,
349,COM00089.00,Smelter,2008,Copper Concentrate,1051000,Copper cathode,160000,180000,,,,no,,det_1158,
350,COM00089.00,Smelter,2008,Zinc Concentrate,151000,Zinc metal,48000,400000,,,,no,,det_1158,
351,COM00089.00,Smelter,2009,Copper Concentrate,1242000,Copper cathode,193000,188000,,,,no,,det_1157,
352,COM00089.00,Smelter,2009,Copper Concentrate,5000,Copper cathode,6000,257000,,,,yes,,det_1157,
353,COM00089.00,Smelter,2009,Zinc Concentrate,14000,Zinc metal,9000,360000,,,,no,,det_1157,
354,COM00089.00,Smelter,2010,Copper Concentrate,1137000,Copper cathode,186000,180000,,,,no,,det_1157,
355,COM00089.00,Smelter,2010,Copper Concentrate,10000,Copper cathode,3000,297000,,,,yes,,det_1157,
356,COM00089.00,Smelter,2010,Zinc Concentrate,0,Zinc metal,9000,,,,,no,,det_1157,
357,COM00089.00,Smelter,2011,Copper Concentrate,1124000,Copper cathode,188000,176000,,,,no,,det_1156,
358,COM00089.00,Smelter,2011,Copper Concentrate,5000,Copper cathode,2000,476000,,,,yes,,det_1156,
359,COM00089.00,Smelter,2012,Copper Concentrate,1133000,Copper cathode,181000,180000,,,,no,,det_1156,
360,COM00089.00,Smelter,2012,Copper Concentrate,5000,Copper cathode,2000,473000,,,,yes,,det_1156,
361,COM00089.00,Smelter,2013,Copper Concentrate,743000,Copper cathode,109000,174000,,,,no,,det_1155,
362,COM00089.00,Smelter,2013,Copper Concentrate,3000,Copper cathode,2000,526000,,,,yes,,det_1155,
363,COM00089.00,Smelter,2014,Copper Concentrate,590000,Copper cathode,90000,151000,,,,no,,det_1155,
364,COM00094.00,Smelter,2008,Alumina,,Primary aluminium,299600,,,,,,,det_1846,
365,COM00094.00,Smelter,2009,Alumina,,Primary aluminium,400500,,,,,,,det_1845,
366,COM00094.00,Smelter,2010,Alumina,,Primary aluminium,412000,,,,,,,det_1844,
367,COM00094.00,Smelter,2011,Alumina,,Primary aluminium,401000,,,,,,,det_1774,
368,COM00094.00,Smelter,2012,Alumina,,Primary aluminium,400000,,,,,,,det_1773,
369,COM00094.00,Smelter,2013,Alumina,,Primary aluminium,366300,,,,,,,det_1823,
370,COM00094.00,Smelter,2014,Alumina,,Primary aluminium,465500,,,,,,,det_1843,
371,COM00094.00,Smelter,2015,Alumina,,Primary aluminium,538000,,,,,,,det_1842,
372,COM00094.00,Smelter,2016,Alumina,,Primary aluminium,573100,,,,,,,det_1824,
373,COM00094.00,Smelter,2017,Alumina,,Primary aluminium,812860,,,,,,,det_1841,
374,COM00094.00,Smelter,2018,Alumina,,Primary aluminium,1234240,,,,,,,det_1840,
375,COM00094.00,Smelter,2019,Alumina,,Primary aluminium,1315300,,,,,,,det_1772,
376,COM00097.00,Refinery,2011,,,ferroalloys,67000,,,,,,,det_1374,
377,COM00097.00,Refinery,2012,,,ferroalloys,65000,,,,,,,det_1374,
378,COM00097.00,Refinery,2013,,,ferroalloys,45000,,,,,,,det_1374,
379,COM00097.00,Refinery,2014,,,manganese ferroalloys,50000,,,,,,,det_1372,
380,COM00097.00,Refinery,2015,,,manganese ferroalloys,6000,,,,,,,det_1372,
381,COM00097.00,Refinery,2016,,,manganese ferroalloys,48000,,,,,,,det_1372,
382,COM00097.00,Refinery,2017,,,manganese ferroalloys,58000,,,,,,,det_1371,
383,COM00097.00,Refinery,2018,,,manganese ferroalloys,55000,,,,,,,det_1371,
384,COM00097.00,Refinery,2019,,,manganese ferroalloys,54000,,,,,,,det_1371,
385,COM00111.00,Smelter,2008,,,Aluminium,50000,,,,,,,det_1325,
386,COM00111.00,Smelter,2009,,,Aluminium,11000,,,,,,,det_1325,
387,COM00112.00,Smelter,2008,,,Aluminium,415000,,,,,,,det_1325,
388,COM00112.00,Smelter,2009,,,Aluminium,420000,,,,,,,det_1325,
389,COM00112.00,Smelter,2010,,,Aluminium,417000,,,,,,,det_1326,
390,COM00112.00,Smelter,2011,,,Aluminium,414000,,,,,,,det_1077,
391,COM00112.00,Smelter,2012,,,Aluminium,429000,,,,,,,det_1077,
392,COM00112.00,Smelter,2013,,,Aluminium,435000,,,,,,,det_1075,the total production
393,COM00112.00,Smelter,2014,,,Aluminium,446000,,,,,,,det_1075,the total production
394,COM00112.00,Smelter,2015,,,Aluminium,437000,,,,,,,det_1075,the total production
395,COM00112.00,Smelter,2016,,,Aluminium,445000,,,,,,,det_1074,the total production
396,COM00112.00,Smelter,2018,,,Aluminium,136000,,,,,,,det_1074,the total production
397,COM00117.00,Smelter,2001,,,Aluminium,160800,,,,,,,det_1324,
398,COM00117.00,Smelter,2002,,,Aluminium,163900,,,,,,,det_1324,
399,COM00117.00,Smelter,2003,,,Aluminium,166600,,,,,,,det_1324,
400,COM00117.00,Smelter,2004,,,Aluminium,162000,,,,,,,det_1329,
401,COM00117.00,Smelter,2005,,,Aluminium,173800,,,,,,,det_1329,
402,COM00117.00,Smelter,2006,,,Aluminium,177500,,,,,,,det_1329,
403,COM00117.00,Smelter,2007,,,Aluminium,177000,,,,,,,det_1325,
404,COM00117.00,Smelter,2008,,,Aluminium,178000,,,,,,,det_1325,
405,COM00117.00,Smelter,2009,,,Aluminium,177000,,,,,,,det_1325,
406,COM00117.00,Smelter,2010,,,Aluminium,177000,,,,,,,det_1326,
407,COM00117.00,Smelter,2011,,,Aluminium,181000,,,,,,,det_1077,
408,COM00117.00,Smelter,2012,,,Aluminium,185000,,,,,,,det_1077,
409,COM00117.00,Smelter,2013,,,Aluminium,187000,,,,,,,det_1075,
410,COM00117.00,Smelter,2014,,,Aluminium,188000,,,,,,,det_1075,
411,COM00117.00,Smelter,2015,,,Aluminium,191000,,,,,,,det_1075,
412,COM00117.00,Smelter,2017,,,Aluminium,187000,,,,,,,det_1074,
413,COM00117.00,Smelter,2018,,,Aluminium,189000,,,,,,,det_1074,
414,COM00121.00,Smelter,2008,,,Crude steel,1700000,,,,,,,det_1679,
415,COM00121.00,Smelter,2009,,,Crude steel,1500000,,,,,,,det_1678,
416,COM00121.00,Smelter,2010,,,Crude steel,2000000,,,,,,,det_1677,
417,COM00121.00,Smelter,2011,,,Crude steel,2000000,,,,,,,det_1676,
418,COM00121.00,Smelter,2012,,,Crude steel,2200000,,,,,,,det_1675,
419,COM00121.00,Smelter,2013,,,Crude steel,2100000,,,,,,,det_1607,
420,COM00121.00,Smelter,2014,,,Crude steel,2200000,,,,,,,det_1674,
421,COM00121.00,Smelter,2015,,,Crude steel,2100000,,,,,,,det_1673,
422,COM00121.00,Smelter,2016,,,Crude steel,2200000,,,,,,,det_1672,
423,COM00121.00,Smelter,2017,,,Crude steel,2200000,,,,,,,det_1671,
424,COM00121.00,Smelter,2018,,,Crude steel,2200000,,,,,,,det_1670,
425,COM00121.00,Smelter,2019,,,Crude steel,2100000,,,,,,,det_1606,
426,COM00127.00,Smelter,2000,Lead alloys,47399,,,,,,,,,det_1162,
427,COM00127.00,Smelter,2000,Tin alloys,1448,,,,,,,,,det_1162,
428,COM00127.00,Smelter,2000,,,,,,,,,,,det_1162,
429,COM00127.00,Smelter,2001,Lead alloys,44295,,,,,,,,,det_1162,
430,COM00127.00,Smelter,2001,Tin alloys,1142,,,,,,,,,det_1162,
431,COM00127.00,Smelter,2001,,,,,,,,,,,det_1162,
432,COM00127.00,Smelter,2002,Lead alloys,45698,,,,,,,,,det_1162,
433,COM00127.00,Smelter,2002,Tin alloys,1057,,,,,,,,,det_1162,
434,COM00127.00,Smelter,2002,,,,,,,,,,,det_1162,
435,COM00127.00,Smelter,2003,Lead alloys,49132,,,,,,,,,det_1162,
436,COM00127.00,Smelter,2003,Tin alloys,921,,,,,,,,,det_1162,
437,COM00127.00,Smelter,2003,,,,,,,,,,,det_1162,
438,COM00127.00,Smelter,2004,Lead alloys,45586,,,,,,,,,det_1162,
439,COM00127.00,Smelter,2004,Tin alloys,804,,,,,,,,,det_1162,
440,COM00127.00,Smelter,2004,,,,,,,,,,,det_1162,
441,COM00127.00,Smelter,2005,,,Lead alloys,45838,,,,,,,det_1161,
442,COM00127.00,Smelter,2005,,,Tin alloys,878,,,,,,,det_1161,
443,COM00127.00,Smelter,2006,,,Lead alloys,44691,,,,,,,det_1161,
444,COM00127.00,Smelter,2006,,,Tin alloys,841,,,,,,,det_1161,
445,COM00127.00,Smelter,2007,,,Lead alloys,43865,,,,,,,det_1161,
446,COM00127.00,Smelter,2007,,,Tin alloys,701,,,,,,,det_1161,
447,COM00127.00,Smelter,2008,,,Lead alloys,42577,,,,,,,det_1161,
448,COM00127.00,Smelter,2008,,,Tin alloys,516,,,,,,,det_1161,
449,COM00127.00,Smelter,2009,,,Lead alloys,39000,,,,,,,det_1126,
450,COM00127.00,Smelter,2009,Battery raw materials,57000,,,,,,,,,det_1126,
451,COM00127.00,Smelter,2010,,,Lead alloys,42000,,,,,,,det_1126,
452,COM00127.00,Smelter,2010,Battery raw materials,56000,,,,,,,,,det_1126,
453,COM00127.00,Smelter,2011,,,Lead alloys,41000,,,,,,,det_1126,
454,COM00127.00,Smelter,2011,Battery raw materials,57000,,,,,,,,,det_1126,
455,COM00127.00,Smelter,2012,,,Lead alloys,43000,,,,,,,det_1126,
456,COM00127.00,Smelter,2012,Battery raw materials,62000,,,,,,,,,det_1126,
457,COM00127.00,Smelter,2013,,,Lead alloys,45000,,,,,,,det_1126,
458,COM00127.00,Smelter,2013,Battery raw materials,63000,,,,,,,,,det_1126,
459,COM00127.00,Smelter,2014,,,Lead alloys,44000,,,,,,,det_1126,
460,COM00127.00,Smelter,2014,Battery raw materials,63000,,,,,,,,,det_1126,
461,COM00127.00,Smelter,2015,,,Lead alloys,45000,,,,,,,det_1126,
462,COM00127.00,Smelter,2015,Battery raw materials,64000,,,,,,,,,det_1126,
463,COM00127.00,Smelter,2016,,,Lead alloys,46000,,,,,,,det_1126,
464,COM00127.00,Smelter,2016,Battery raw materials,64000,,,,,,,,,det_1126,
465,COM00127.00,Smelter,2017,,,Lead alloys,50000,,,,,,,det_1126,
466,COM00127.00,Smelter,2017,Battery raw materials,70000,,,,,,,,,det_1126,
467,COM00127.00,Smelter,2018,,,Lead alloys,47000,,,,,,,det_1126,
468,COM00127.00,Smelter,2018,Battery raw materials,67000,,,,,,,,,det_1126,
469,COM00155.00,Refinery,2008,Bauxite,,Alumina,1084000,,,,,,,det_1789,
470,COM00155.00,Smelter,2008,Alumina,,Primary aluminium,186000,,,,,,,det_1789,
471,COM00155.00,Refinery,2009,Bauxite,,Alumina,1024000,,,,,,,det_1789,
472,COM00155.00,Smelter,2009,Alumina,,Primary aluminium,117000,,,,,,,det_1789,
473,COM00155.00,Refinery,2010,Bauxite,,Alumina,990000,,,,,,,det_1852,
474,COM00155.00,Smelter,2010,Alumina,,Primary aluminium,113000,,,,,,,det_1852,
475,COM00155.00,Refinery,2011,Bauxite,,Alumina,1052000,,,,,,,det_1852,
476,COM00155.00,Smelter,2011,Alumina,,Primary aluminium,124000,,,,,,,det_1852,
477,COM00155.00,Refinery,2012,Bauxite,,Alumina,1006000,,,,,,,det_1801,
478,COM00155.00,Smelter,2012,Alumina,,Primary aluminium,103000,,,,,,,det_1801,
479,COM00155.00,Refinery,2013,Bauxite,,Alumina,958000,,,,,,,det_1801,
480,COM00155.00,Smelter,2013,Alumina,,Primary aluminium,41000,,,,,,,det_1801,
481,COM00155.00,Refinery,2014,Bauxite,,Alumina,911000,,,,,,,det_1851,
482,COM00155.00,Refinery,2015,Bauxite,,Alumina,941000,,,,,,,det_1851,
483,COM00155.00,Refinery,2016,Bauxite,,Alumina,962000,,,,,,,det_1782,
484,COM00155.00,Refinery,2017,Bauxite,,Alumina,983000,,,,,,,det_1782,
485,COM00155.00,Refinery,2018,Bauxite,,Alumina,1002000,,,,,,,det_1781,
486,COM00155.00,Refinery,2019,Bauxite,,Alumina,1017000,,,,,,,det_1781,
487,COM00161.00,Refinery,2008,Bauxite,,Alumina,156000,,,,,,,det_1789,
488,COM00161.00,Refinery,2009,Bauxite,,Alumina,131000,,,,,,,det_1789,
489,COM00161.00,Refinery,2010,Bauxite,,Alumina,137000,,,,,,,det_1852,
490,COM00161.00,Refinery,2011,Bauxite,,Alumina,55000,,,,,,,det_1852,
491,COM00162.00,Smelter,2001,,,Aluminium,508900,,,,,,,det_1324,
492,COM00162.00,Smelter,2002,,,Aluminium,520200.00000000006,,,,,,,det_1324,
493,COM00162.00,Smelter,2003,,,Aluminium,520900,,,,,,,det_1324,
494,COM00162.00,Smelter,2004,,,Aluminium,540500,,,,,,,det_1329,
495,COM00162.00,Smelter,2005,,,Aluminium,544900,,,,,,,det_1329,
496,COM00162.00,Smelter,2006,,,Aluminium,545100,,,,,,,det_1329,
497,COM00162.00,Smelter,2007,,,Aluminium,548000,,,,,,,det_1325,
498,COM00162.00,Smelter,2008,,,Aluminium,556000,,,,,,,det_1325,
499,COM00162.00,Smelter,2009,,,Aluminium,556000,,,,,,,det_1325,
500,COM00162.00,Smelter,2010,,,Aluminium,558000,,,,,,,det_1326,
501,COM00162.00,Smelter,2011,,,Aluminium,558000,,,,,,,det_1077,
502,COM00162.00,Smelter,2012,,,Aluminium,569000,,,,,,,det_1077,
503,COM00162.00,Smelter,2013,,,Aluminium,561000,,,,,,,det_1075,
504,COM00162.00,Smelter,2014,,,Aluminium,553000,,,,,,,det_1075,
505,COM00162.00,Smelter,2016,,,Aluminium,583000,,,,,,,det_1074,the total production
506,COM00162.00,Smelter,2017,,,Aluminium,508000,,,,,,,det_1074,the total production
507,COM00162.00,Smelter,2018,,,Aluminium,497000,,,,,,,det_1074,the total production
508,COM00167.00,Smelter,2008,Alumina,,Primary aluminium,1002000,,,,,,,det_1789,
509,COM00167.00,Smelter,2009,Alumina,,Primary aluminium,986000,,,,,,,det_1789,
510,COM00167.00,Smelter,2010,Alumina,,Primary aluminium,978000,,,,,,,det_1852,
511,COM00167.00,Smelter,2011,Alumina,,Primary aluminium,988000,,,,,,,det_1852,
512,COM00167.00,Smelter,2012,Alumina,,Primary aluminium,995000,,,,,,,det_1801,
513,COM00167.00,Smelter,2013,Alumina,,Primary aluminium,1002000,,,,,,,det_1801,
514,COM00167.00,Smelter,2014,Alumina,,Primary aluminium,1005000,,,,,,,det_1851,
515,COM00167.00,Smelter,2015,Alumina,,Primary aluminium,1005000,,,,,,,det_1851,
516,COM00167.00,Smelter,2016,Alumina,,Primary aluminium,1005000,,,,,,,det_1782,
517,COM00167.00,Smelter,2017,Alumina,,Primary aluminium,1008000,,,,,,,det_1782,
518,COM00167.00,Smelter,2018,Alumina,,Primary aluminium,1009000,,,,,,,det_1781,
519,COM00167.00,Smelter,2019,Alumina,,Primary aluminium,1008000,,,,,,,det_1781,
520,COM00182.00,Smelter,2009,,,Crude steel,2000000,,,,,,,det_1678,
521,COM00182.00,Smelter,2010,,,Crude steel,3000000,,,,,,,det_1677,
522,COM00182.00,Smelter,2011,,,Crude steel,4400000,,,,,,,det_1676,
523,COM00182.00,Smelter,2012,,,Crude steel,4600000,,,,,,,det_1675,
524,COM00182.00,Smelter,2013,,,Crude steel,4400000,,,,,,,det_1607,
525,COM00182.00,Smelter,2014,,,Crude steel,4600000,,,,,,,det_1674,
526,COM00182.00,Smelter,2015,,,Crude steel,4500000,,,,,,,det_1673,
527,COM00182.00,Smelter,2016,,,Crude steel,4400000,,,,,,,det_1672,
528,COM00182.00,Smelter,2017,,,Crude steel,4400000,,,,,,,det_1671,
529,COM00182.00,Smelter,2018,,,Crude steel,4400000,,,,,,,det_1670,
530,COM00182.00,Smelter,2019,,,Crude steel,4200000,,,,,,,det_1606,
531,COM00187.00,Refinery,2002,Oxide Ore,,Copper Cathode,1195,14000,,,,,,det_1214,
532,COM00187.00,Refinery,2003,Oxide Ore,,Copper Cathode,722,48000,,,,,,det_1214,
533,COM00187.00,Refinery,2003,,,Sulphuric acid,132951,,,,,,,det_1213,
534,COM00187.00,Refinery,2004,Oxide Ore,980000,Copper Cathode,41546,48000,,,,,,det_1196,
535,COM00187.00,Refinery,2004,,,Sulphuric acid,140200,,,,,,,det_1213,
536,COM00187.00,Refinery,2005,Oxide Ore,1352000,Copper Cathode,49538,42000,,,,,,det_1196,
537,COM00187.00,Refinery,2005,,,Sulphuric acid,260796,,,,,,,det_1213,
538,COM00187.00,Refinery,2006,Oxide Ore,1265000,Copper Cathode,51068,45000,,,,,,det_1196,
539,COM00187.00,Refinery,2007,Oxide Ore,1277000,Copper Cathode,25402,23000,0.87,25402,,,,det_1190,
540,COM00187.00,Refinery,2007,,,Sulphuric acid,276349,,,,,,,det_1190,
541,COM00187.00,Refinery,2008,Oxide Ore,718000,Copper Cathode,5851,9000.000000000002,0.96,5994,,,,det_1189,
542,COM00187.00,Refinery,2008,,,Sulphuric acid,296116,,,,,,,det_1189,
543,COM00187.00,Refinery,2009,,,Sulphuric acid,96502,,,,,,,det_1212,
544,COM00187.00,Refinery,2010,Oxide Ore,327000,Copper Cathode,7415,25000,0.91,7415,,,,det_1188,
545,COM00199.00,Refinery,2000,Liquid steel,,Crude steel,870000,,,,,,,det_2170,
546,COM00199.00,Refinery,2000,Cast iron,,Liquid steel,1136000,,,,,,,det_2170,
547,COM00199.00,Refinery,2001,Liquid steel,,Crude steel,841000,,,,,,,det_2170,
548,COM00199.00,Refinery,2002,,,Crude steel,4000,,,,,,,det_2171,
549,COM00199.00,Refinery,2002,Liquid steel,,Flat steel,513000,,,,,,,det_2171,
550,COM00199.00,Refinery,2002,Cast iron,,Liquid steel,1013000,,,,,,,det_2171,
551,COM00199.00,Refinery,2002,Liquid steel,,Steel bars,378000,,,,,,,det_2171,
552,COM00199.00,Refinery,2003,Liquid steel,,Flat steel,490000,,,,,,,det_2171,
553,COM00199.00,Refinery,2003,Cast iron,987930,Liquid steel,1076000,,,,,,,det_2171,
554,COM00199.00,Refinery,2003,Cast iron,,Liquid steel,1001000,,,,,,,det_2170,
555,COM00199.00,Refinery,2003,Liquid steel,,Steel bars,436000,,,,,,,det_2171,
556,COM00199.00,Smelter,2003,Iron ore,,Cast iron,987930,,,,,,,det_2171,
557,COM00199.00,Refinery,2004,Liquid steel,,Flat steel,505000,,,,,,,det_2170,
558,COM00199.00,Refinery,2004,Cast iron,1137121,Liquid steel,1208000,,,,,,,det_2170,
559,COM00199.00,Refinery,2004,Liquid steel,,Steel bars,492000,,,,,,,det_2170,
560,COM00199.00,Smelter,2004,Iron ore,,Cast iron,1137121,,,,,,,det_2170,
561,COM00199.00,Refinery,2005,Liquid steel,,Flat steel,457000,,,,,,,det_2166,
562,COM00199.00,Refinery,2005,Cast iron,1073000,Liquid steel,1153000,,,,,,,det_2166,
563,COM00199.00,Refinery,2005,Liquid steel,,Steel bars,538000,,,,,,,det_2166,
564,COM00199.00,Smelter,2005,Iron ore,,Cast iron,1073000,,,,,,,det_2166,
565,COM00199.00,Refinery,2006,Liquid steel,,Flat steel,564000,,,,,,,det_2169,
566,COM00199.00,Refinery,2006,Cast iron,1120000,Liquid steel,1184000,,,,,,,det_2169,
567,COM00199.00,Refinery,2006,Liquid steel,,Steel bars,534000,,,,,,,det_2169,
568,COM00199.00,Smelter,2006,Iron ore,,Cast iron,1120000,,,,,,,det_2169,
569,COM00199.00,Refinery,2007,Liquid steel,,Flat steel,551000,,,,,,,det_2165,
570,COM00199.00,Refinery,2007,Cast iron,1147000,Liquid steel,1219000,,,,,,,det_2165,
571,COM00199.00,Refinery,2007,Liquid steel,,Steel bars,621000,,,,,,,det_2165,
572,COM00199.00,Smelter,2007,Iron ore,,Cast iron,1147000,,,,,,,det_2165,
573,COM00199.00,Refinery,2008,Liquid steel,,Flat steel,479000,,,,,,,det_2168,
574,COM00199.00,Refinery,2008,Cast iron,1109000,Liquid steel,1158000,,,,,,,det_2168,
575,COM00199.00,Refinery,2008,Liquid steel,,Steel bars,672000,,,,,,,det_2168,
576,COM00199.00,Smelter,2008,Iron ore,,Cast iron,1109000,,,,,,,det_2168,
577,COM00199.00,Refinery,2009,Liquid steel,,Flat steel,521000,,,,,,,det_2164,
578,COM00199.00,Refinery,2009,Cast iron,923000,Liquid steel,968000,,,,,,,det_2164,
579,COM00199.00,Refinery,2009,Liquid steel,,Steel bars,434000,,,,,,,det_2164,
580,COM00199.00,Smelter,2009,Iron ore,,Cast iron,923000,,,,,,,det_2164,
581,COM00199.00,Refinery,2010,Liquid steel,,Flat steel,365000,,,,,,,det_2167,
582,COM00199.00,Refinery,2010,Cast iron,631995,Liquid steel,647000,,,,,,,det_2167,
583,COM00199.00,Refinery,2010,Liquid steel,,Steel bars,272000,,,,,,,det_2167,
584,COM00199.00,Smelter,2010,Iron ore,,Cast iron,631995,,,,,,,det_2167,
585,COM00199.00,Refinery,2011,Liquid steel,,Flat steel,438000,,,,,,,det_2163,
586,COM00199.00,Refinery,2011,Cast iron,1071870,Liquid steel,1191000,,,,,,,det_2163,
587,COM00199.00,Refinery,2011,Liquid steel,,Steel bars,660000,,,,,,,det_2163,
588,COM00199.00,Smelter,2011,Iron ore,,Cast iron,1071870,,,,,,,det_2163,
589,COM00199.00,Refinery,2012,Liquid steel,,Flat steel,412000,,,,,,,det_2162,
590,COM00199.00,Refinery,2012,Cast iron,1068373,Liquid steel,1186000,,,,,,,det_2162,
591,COM00199.00,Refinery,2012,Liquid steel,,Steel bars,723000,,,,,,,det_2162,
592,COM00199.00,Smelter,2012,Iron ore,,Cast iron,1068373,,,,,,,det_2162,
593,COM00199.00,Refinery,2013,Liquid steel,,Flat steel,670000,,,,,,,det_2161,
594,COM00199.00,Refinery,2013,Cast iron,879996,Liquid steel,864000,,,,,,,det_2161,
595,COM00199.00,Refinery,2013,Liquid steel,,Steel bars,189000,,,,,,,det_2161,
596,COM00199.00,Smelter,2013,Iron ore,,Cast iron,879996,,,,,,,det_2161,
597,COM00199.00,Refinery,2014,Liquid steel,696909,Crude steel,673084,,,,,,,det_2160,
598,COM00199.00,Refinery,2014,Cast iron,686189,Liquid steel,696909,,,,,,,det_2160,
599,COM00199.00,Smelter,2014,Iron ore,,Cast iron,686189,,,,,,,det_2160,
600,COM00199.00,Refinery,2015,Liquid steel,772853,Crude steel,712841,,,,,,,det_2157,
601,COM00199.00,Refinery,2015,Cast iron,712916,Liquid steel,772853,,,,,,,det_2157,
602,COM00199.00,Smelter,2015,Iron ore,,Cast iron,712916,,,,,,,det_2157,
603,COM00199.00,Refinery,2016,Liquid steel,815256,Crude steel,744622,,,,,,,det_2159,
604,COM00199.00,Refinery,2016,Cast iron,691101,Liquid steel,815256,,,,,,,det_2159,
